Data,Prec_Total_Diária,Temp_Max_Diária,Temp_Med_Diária,Temp_Min_Diária,Vento_Med_Diária
2019-07-16,0.0,28.9,22.883333,18.5,0.891667
2019-07-18,1.2,29.0,24.295833,20.0,1.5875
2019-07-19,17.0,27.6,24.141667,21.6,1.695833
2019-07-25,13.0,27.9,23.495833,20.5,1.45
2019-07-30,0.6,28.0,23.029167,19.6,1.179167
2019-08-05,3.6,29.1,25.133333,22.0,2.325
2019-08-07,1.0,27.2,24.470833,22.5,1.870833
2019-08-10,0.0,29.3,23.345833,18.9,1.208333
2019-08-12,8.2,27.5,22.783333,21.0,1.266667
2019-08-14,11.0,27.2,23.458333,21.7,1.145833
2019-08-21,0.0,28.8,23.545833,19.6,1.170833
2019-08-22,0.0,28.2,23.045833,19.3,1.220833
2019-08-24,5.0,28.3,24.083333,20.9,1.45
2019-08-27,8.0,28.4,24.933333,21.4,2.0125
2019-08-28,2.6,27.8,23.104167,21.0,1.325
2020-11-26,5.0,30.7,26.916667,23.3,2.029167
2020-11-27,0.0,30.9,27.358333,25.3,2.316667
2020-11-29,1.6,30.2,26.854167,25.0,2.283333
2020-12-01,0.0,32.0,27.291667,23.0,1.9875
2020-12-04,1.4,32.0,27.975,24.9,1.883333
2020-12-06,0.0,32.0,27.725,25.6,2.258333
2020-12-07,0.0,31.4,27.641667,25.1,2.095833
2020-12-11,0.0,31.4,27.404167,24.1,2.15
2020-12-16,5.2,32.1,27.6375,24.0,1.708333
2020-12-17,0.0,32.1,27.6625,23.6,1.675
2020-12-18,6.4,32.0,27.504167,23.2,1.620833
2020-12-21,0.4,31.9,27.179167,22.0,1.670833
2020-12-22,0.0,31.8,26.983333,22.3,1.658333
2020-12-23,0.0,32.0,27.75,25.6,1.925
2020-12-27,3.0,31.0,27.208333,24.4,2.291667
2020-12-29,0.0,31.5,26.529167,20.9,1.845833
2020-12-30,0.8,30.0,25.9,23.3,1.529167
2020-12-31,20.4,29.0,25.658333,23.2,1.479167
2021-01-01,2.8,31.0,27.166667,24.3,1.729167
2021-01-02,0.0,31.6,26.9625,22.3,1.595833
2021-01-03,0.0,31.3,27.583333,24.0,1.95
2021-01-04,2.0,31.0,27.091667,24.1,1.854167
2021-01-05,0.0,31.3,27.133333,22.2,1.833333
2021-01-07,0.0,31.5,27.683333,25.4,1.991667
2021-01-08,0.0,32.3,28.066667,24.9,1.65
2021-01-09,0.0,32.8,28.1375,24.8,1.754167
2021-01-10,0.0,32.3,27.1,22.6,1.525
2021-01-11,3.0,32.1,27.3625,24.3,1.4625
2021-01-15,0.0,31.7,27.616667,23.8,1.854167
2021-01-16,0.0,32.0,27.3875,23.0,1.883333
2021-01-20,0.0,31.6,27.333333,24.2,1.670833
2021-01-26,0.0,31.7,27.370833,24.2,1.979167
2021-01-27,7.0,30.5,25.491667,23.2,1.641667
2021-01-28,3.0,31.9,27.475,23.6,1.5
2021-01-30,0.0,31.8,28.1,25.9,2.058333
2021-01-31,0.0,31.6,26.9,22.7,1.616667
2021-02-01,0.0,32.3,28.275,25.7,1.908333
2021-02-02,0.0,32.2,28.245833,25.4,2.029167
2021-02-04,0.8,33.1,27.208333,22.0,1.45
2021-02-06,0.0,33.5,28.120833,22.4,1.516667
2021-02-07,0.0,32.8,27.554167,22.4,1.504167
2021-02-08,0.0,33.0,28.016667,23.3,1.783333
2021-02-09,0.0,33.1,27.970833,23.0,1.754167
2021-02-11,0.0,32.1,28.466667,26.4,2.254167
2021-02-13,4.0,32.3,27.7125,24.6,1.945833
2021-02-14,24.0,31.5,26.8875,23.6,1.433333
2021-02-15,54.4,29.0,26.245833,24.3,1.120833
2021-02-16,6.0,32.7,28.220833,24.5,1.654167
2021-02-17,0.0,32.7,27.820833,23.9,1.683333
2021-02-18,0.0,33.0,27.1125,22.2,1.466667
2021-02-19,0.0,32.8,26.595833,21.4,1.4
2021-02-20,0.0,32.5,27.5125,22.8,1.666667
2021-02-21,0.0,32.2,28.095833,25.5,1.7375
2021-02-23,0.0,32.0,26.904167,21.9,1.491667
2021-02-25,1.2,31.0,26.858333,24.5,1.308333
2021-02-26,7.6,26.5,24.491667,23.0,0.929167
2021-02-27,14.8,29.0,24.920833,22.6,0.945833
2021-02-28,3.0,30.5,25.483333,22.6,1.145833
2021-03-05,0.2,31.0,27.558333,24.7,1.6625
2021-03-06,0.0,31.4,26.941667,22.9,1.333333
2021-03-07,0.0,32.1,27.095833,22.5,1.191667
2021-03-08,0.0,32.0,27.145833,23.0,1.1875
2021-03-09,0.0,31.6,26.695833,23.0,1.254167
2021-03-13,0.2,32.0,27.654167,24.3,1.608333
2021-03-14,0.0,31.9,27.808333,23.9,1.820833
2021-03-19,18.0,31.3,26.575,22.4,1.329167
2021-03-23,7.0,31.0,26.554167,22.9,1.225
2021-03-26,0.4,30.0,26.570833,23.3,1.475
2021-03-30,9.0,31.6,26.891667,23.9,1.0375
2021-03-31,0.0,31.9,27.220833,22.9,1.016667
2021-04-04,15.0,31.3,26.729167,23.7,1.091667
2021-04-07,0.0,30.8,26.604167,23.2,1.329167
2021-04-09,0.0,30.6,26.85,24.0,1.75
2021-04-11,135.8,29.0,24.716667,23.1,1.029167
2021-04-12,88.0,30.2,25.245833,21.7,1.033333
2021-04-13,0.0,31.2,26.395833,22.9,1.116667
2021-04-15,10.0,28.3,24.679167,23.3,0.879167
2021-04-21,2.2,32.0,27.0625,23.5,0.845833
2021-04-22,0.0,32.3,27.020833,23.3,0.95
2021-04-23,0.0,31.0,26.533333,23.0,1.070833
2021-04-26,0.4,30.8,25.8875,22.0,0.975
2021-04-29,1.4,30.8,26.0,23.0,1.2375
2021-05-02,15.4,29.0,24.495833,21.7,0.8125
2021-05-03,0.2,30.0,25.366667,22.3,1.208333
2021-05-04,59.4,27.0,24.1625,22.8,0.704167
2021-05-07,13.8,31.3,25.691667,22.0,1.004167
2021-05-11,5.0,29.2,25.1125,23.0,1.35
2021-05-14,120.8,27.0,24.016667,22.6,0.841667
2021-05-16,0.0,30.2,25.0875,21.2,1.075
2021-05-17,0.0,30.4,25.475,21.6,1.316667
2021-05-18,0.0,29.5,25.229167,22.6,1.325
2021-05-20,0.0,31.1,25.6,21.6,0.7625
2021-05-23,0.0,29.9,24.754167,20.2,1.025
2021-05-25,0.0,30.8,25.716667,20.7,1.058333
2021-05-27,7.8,28.5,24.908333,23.0,1.416667
2021-05-30,1.2,28.2,24.245833,22.0,0.908333
2021-05-31,59.8,30.0,24.741667,22.4,0.970833
2021-06-01,5.2,30.0,25.3375,22.9,0.8625
2021-06-02,0.2,30.0,24.570833,20.2,1.0375
2021-06-04,1.2,29.3,25.045833,22.0,1.208333
2021-06-08,2.0,27.4,23.591667,21.9,0.9625
2021-06-10,0.4,29.0,24.3125,21.3,0.970833
2021-06-11,0.0,29.0,24.43913,20.7,1.2
2021-06-12,0.0,29.5,24.641667,20.9,1.054167
2021-06-13,0.0,29.7,24.216667,20.1,0.941667
2021-06-14,0.0,27.8,23.995833,21.5,1.245833
2021-06-15,2.8,29.9,24.583333,22.0,0.995833
2021-06-16,3.0,29.2,25.016667,22.3,1.275
2021-06-17,0.0,29.8,25.104167,22.1,1.15
2021-06-29,0.2,29.0,23.55,19.8,1.25
2021-06-30,5.6,28.4,23.916667,22.0,0.816667
2021-07-01,27.4,28.0,24.965217,22.9,1.113043
2021-07-06,1.4,28.6,24.608696,21.0,1.091304
2021-07-07,0.0,28.7,23.970833,20.5,1.145833
2021-07-08,0.0,28.9,23.933333,20.2,1.270833
2021-07-14,0.2,28.8,23.9625,21.0,1.341667
2021-07-15,22.0,28.9,24.741667,22.1,1.454167
2021-07-17,8.2,25.0,23.15,22.3,0.954167
2021-07-18,5.4,29.0,24.479167,21.6,1.125
2021-07-23,11.4,27.6,23.395833,22.0,1.545833
2021-07-24,3.0,28.4,23.926087,20.1,1.669565
2021-07-28,11.0,28.8,24.4125,21.5,0.983333
2021-07-29,0.0,29.9,24.772727,20.4,0.886364
2021-07-30,0.0,28.7,23.779167,19.9,1.1125
2021-08-01,2.4,28.0,25.216667,23.9,2.433333
2021-08-02,2.0,26.7,22.675,20.7,1.2875
2021-08-08,4.2,28.0,24.308333,21.5,1.9125
2021-08-11,30.8,26.0,23.329167,22.1,1.083333
2021-08-22,8.2,29.1,24.375,21.0,1.4
2021-08-23,8.4,27.8,24.716667,22.0,1.745833
2021-08-26,0.0,28.6,25.591667,23.6,2.041667
2021-08-30,4.8,29.0,25.545833,22.4,1.729167
2021-08-31,0.0,28.5,24.95,22.2,1.479167
2021-09-02,1.0,28.6,23.5125,19.5,1.254167
2021-09-03,0.0,29.3,24.258333,20.9,0.958333
2021-09-04,1.0,30.0,25.7625,22.3,1.3625
2021-09-06,0.0,29.6,25.008333,21.4,1.283333
2021-09-12,0.0,30.0,25.804167,23.7,1.579167
2021-09-16,0.0,29.6,26.283333,23.8,1.9625
2021-09-17,0.0,29.6,25.966667,22.6,1.858333
2021-09-19,0.0,30.7,25.513043,20.4,1.330435
2021-09-20,0.0,29.6,25.204348,20.9,1.456522
2021-09-21,0.0,31.1,24.795833,19.9,1.0375
2021-09-22,0.0,32.2,26.245833,21.3,1.15
2021-09-23,0.0,31.8,26.416667,22.5,1.295833
2021-09-25,1.0,30.0,26.345833,23.2,1.791667
2021-09-28,2.0,30.1,26.075,23.6,2.208333
2021-09-29,9.0,29.0,25.529167,23.0,1.495833
2021-09-30,4.2,30.1,26.0,23.7,1.454167
2021-10-02,7.0,30.3,26.383333,24.0,1.4625
2021-10-03,0.0,31.8,26.641667,23.7,1.7375
2021-10-04,1.2,29.4,26.2125,24.0,1.7625
2021-10-06,0.0,31.2,26.083333,23.2,1.666667
2021-10-07,1.4,31.0,26.520833,22.8,1.65
2021-10-08,0.0,31.6,26.841667,23.3,1.675
2021-10-12,0.0,32.1,26.683333,22.8,1.308333
2021-10-13,0.0,32.3,26.008696,20.2,1.36087
2021-10-18,0.8,32.2,26.995833,23.0,1.504167
2021-10-19,1.6,31.6,26.433333,22.0,1.304167
2021-10-20,0.0,33.1,27.754167,23.4,1.4
2021-10-21,0.0,32.9,27.591667,23.6,1.654167
2021-10-25,0.0,32.4,27.6,23.6,1.966667
2021-10-30,2.0,31.4,25.604167,20.1,1.579167
2021-10-31,2.0,29.0,25.479167,22.2,1.266667
2021-11-01,0.6,32.0,27.354167,22.4,1.475
2021-11-04,0.0,33.8,27.895833,23.5,1.641667
2021-11-05,0.0,34.4,28.004167,22.8,1.666667
2021-11-06,0.0,34.3,27.7875,22.4,1.654167
2021-11-07,0.2,33.6,28.729167,26.0,1.683333
2021-11-08,0.0,32.9,28.033333,23.9,1.595833
2021-11-09,0.0,32.9,27.508333,22.5,1.695833
2021-11-10,0.0,32.1,27.616667,24.2,1.804167
